"","Poll_spec","Poll_order","Julian_day","Plant_spec","Freq","Period"
"5310","Bombus centralis","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"5311","Bombus centralis","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"5312","Bombus centralis","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"5313","Bombus centralis","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"5314","Bombus centralis","Hymenoptera",226,"Geranium caespitosum",1,"Present"
"5315","Bombus centralis","Hymenoptera",227,"Geranium caespitosum",1,"Present"
"5316","Bombus centralis","Hymenoptera",179,"Mertensia ciliata",1,"Present"
"5317","Bombus centralis","Hymenoptera",179,"Potentilla fruticosa",1,"Present"
"5318","Bombus centralis","Hymenoptera",179,"Dodecatheon pulchellum var. pulchellum",1,"Present"
"5320","Bombus centralis","Hymenoptera",180,"Caragana arborescens",1,"Present"
"5322","Bombus centralis","Hymenoptera",180,"Caragana arborescens",1,"Present"
"5323","Bombus centralis","Hymenoptera",180,"Frasera speciosa",1,"Present"
"5324","Bombus centralis","Hymenoptera",217,"Allium cernuum",1,"Present"
"5325","Bombus centralis","Hymenoptera",187,"Frasera speciosa",1,"Present"
"5326","Bombus centralis","Hymenoptera",187,"Rubus deliciosus",1,"Present"
"5327","Bombus centralis","Hymenoptera",187,"Rubus deliciosus",1,"Present"
"5328","Bombus centralis","Hymenoptera",187,"Rubus deliciosus",1,"Present"
"5329","Bombus centralis","Hymenoptera",187,"Rubus deliciosus",1,"Present"
"5330","Bombus centralis","Hymenoptera",187,"Rubus deliciosus",1,"Present"
"5331","Bombus centralis","Hymenoptera",187,"Rubus deliciosus",1,"Present"
"5332","Bombus centralis","Hymenoptera",187,"Rubus deliciosus",1,"Present"
"5333","Bombus centralis","Hymenoptera",187,"Rubus deliciosus",1,"Present"
"5334","Bombus centralis","Hymenoptera",187,"Potentilla fruticosa",1,"Present"
"5335","Bombus centralis","Hymenoptera",187,"Cirsium undulatum",1,"Present"
"5336","Bombus centralis","Hymenoptera",187,"Aliciella pinnatifida",1,"Present"
"5337","Bombus centralis","Hymenoptera",203,"Arnica fulgens",1,"Present"
"5338","Bombus centralis","Hymenoptera",187,"Jamesia americana var. americana",1,"Present"
"5339","Bombus centralis","Hymenoptera",187,"Lupinus argenteus subsp. argenteus",1,"Present"
"5340","Bombus centralis","Hymenoptera",187,"Lupinus argenteus subsp. argenteus",1,"Present"
"5341","Bombus centralis","Hymenoptera",188,"Rubus deliciosus",1,"Present"
"5342","Bombus centralis","Hymenoptera",188,"Rubus deliciosus",1,"Present"
"5343","Bombus centralis","Hymenoptera",188,"Rubus deliciosus",1,"Present"
"5344","Bombus centralis","Hymenoptera",188,"Potentilla fruticosa",1,"Present"
"5345","Bombus centralis","Hymenoptera",188,"Potentilla fruticosa",1,"Present"
"5346","Bombus centralis","Hymenoptera",188,"Rosa acicularis subsp. sayi",1,"Present"
"5347","Bombus centralis","Hymenoptera",188,"Rosa acicularis subsp. sayi",1,"Present"
"5348","Bombus centralis","Hymenoptera",188,"Rosa acicularis subsp. sayi",1,"Present"
"5349","Bombus centralis","Hymenoptera",188,"Rosa acicularis subsp. sayi",1,"Present"
"5350","Bombus centralis","Hymenoptera",188,"Linum lewisii",1,"Present"
"5351","Bombus centralis","Hymenoptera",188,"Linum lewisii",1,"Present"
"5352","Bombus centralis","Hymenoptera",188,"Rosa acicularis subsp. sayi",1,"Present"
"5353","Bombus centralis","Hymenoptera",188,"Rosa acicularis subsp. sayi",1,"Present"
"5354","Bombus centralis","Hymenoptera",188,"Rosa acicularis subsp. sayi",1,"Present"
"5355","Bombus centralis","Hymenoptera",188,"Rosa acicularis subsp. sayi",1,"Present"
"5356","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5357","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5358","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5359","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5360","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5361","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5364","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5365","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5366","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5373","Bombus centralis","Hymenoptera",194,"Penstemon glaber",1,"Present"
"5374","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5375","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5376","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5377","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5378","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5379","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5380","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5381","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5382","Bombus centralis","Hymenoptera",194,"Frasera speciosa",1,"Present"
"5383","Bombus centralis","Hymenoptera",167,"Mertensia lanceolata",1,"Present"
"5384","Bombus centralis","Hymenoptera",203,"Heterotheca villosa",1,"Present"
"5385","Bombus centralis","Hymenoptera",189,"Senecio bigelovii var. hallii",1,"Present"
"5386","Bombus centralis","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"5387","Bombus centralis","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"5388","Bombus centralis","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"5389","Bombus centralis","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"5390","Bombus centralis","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"5391","Hylaeus wootoni","Hymenoptera",157,"Rubus deliciosus",1,"Present"
"5392","Hylaeus wootoni","Hymenoptera",157,"Rubus deliciosus",1,"Present"
"5393","Hylaeus wootoni","Hymenoptera",157,"Rubus deliciosus",1,"Present"
"5397","Osmia bruneri","Hymenoptera",157,"Rubus deliciosus",1,"Present"
"5399","Bombus centralis","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"5400","Bombus centralis","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"5401","Colletes paniscus","Hymenoptera",167,"Mertensia lanceolata",1,"Present"
"5406","Bombus centralis","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"5407","Hylaeus wootoni","Hymenoptera",195,"Potentilla hippiana",1,"Present"
"5415","Bombus centralis","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"5416","Bombus centralis","Hymenoptera",197,"Polemonium foliosissimum",1,"Present"
"5417","Bombus centralis","Hymenoptera",197,"Geranium richardsonii",1,"Present"
"5423","Bombus centralis","Hymenoptera",197,"Phacelia hasta/heterophylla",1,"Present"
"5425","Bombus centralis","Hymenoptera",197,"Chamaenerion angustifolium",1,"Present"
"5426","Bombus centralis","Hymenoptera",197,"Chamaenerion angustifolium",1,"Present"
"5431","Hylaeus wootoni","Hymenoptera",181,"Potentilla pulcherrima",1,"Present"
"5433","Bombus centralis","Hymenoptera",197,"Chamaenerion angustifolium",1,"Present"
"5435","Bombus centralis","Hymenoptera",197,"Aliciella pinnatifida",1,"Present"
"5436","Bombus centralis","Hymenoptera",197,"Frasera speciosa",1,"Present"
"5437","Bombus centralis","Hymenoptera",197,"Frasera speciosa",1,"Present"
"5438","Bombus centralis","Hymenoptera",197,"Frasera speciosa",1,"Present"
"5439","Bombus centralis","Hymenoptera",197,"Frasera speciosa",1,"Present"
"5440","Bombus centralis","Hymenoptera",197,"Jamesia americana var. americana",1,"Present"
"5441","Bombus centralis","Hymenoptera",197,"Jamesia americana var. americana",1,"Present"
"5442","Bombus centralis","Hymenoptera",197,"Jamesia americana var. americana",1,"Present"
"5443","Bombus centralis","Hymenoptera",197,"Eremogone fendleri",1,"Present"
"5445","Bombus centralis","Hymenoptera",197,"Jamesia americana var. americana",1,"Present"
"5446","Bombus centralis","Hymenoptera",197,"Chamaenerion angustifolium",1,"Present"
"5447","Bombus centralis","Hymenoptera",197,"Jamesia americana var. americana",1,"Present"
"5449","Bombus centralis","Hymenoptera",217,"Dietra bigelovii",1,"Present"
"5451","Bombus centralis","Hymenoptera",197,"Chamaenerion angustifolium",1,"Present"
"5452","Bombus centralis","Hymenoptera",197,"Jamesia americana var. americana",1,"Present"
"5453","Bombus centralis","Hymenoptera",197,"Cirsium scariosum/scopulorum",1,"Present"
"5454","Bombus centralis","Hymenoptera",197,"Melilotus officinalis",1,"Present"
"5455","Bombus centralis","Hymenoptera",197,"Oreocarya virgata",1,"Present"
"5456","Bombus centralis","Hymenoptera",197,"Sedum lanceolatum",1,"Present"
"5457","Bombus centralis","Hymenoptera",204,"Geranium caespitosum",1,"Present"
"5459","Bombus centralis","Hymenoptera",204,"Geranium caespitosum",1,"Present"
"5460","Bombus centralis","Hymenoptera",204,"Carduus nutans",1,"Present"
"5461","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5462","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5463","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5464","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5465","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5466","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5467","Bombus centralis","Hymenoptera",204,"Frasera speciosa",1,"Present"
"5468","Bombus centralis","Hymenoptera",204,"Frasera speciosa",1,"Present"
"5469","Bombus centralis","Hymenoptera",204,"Frasera speciosa",1,"Present"
"5470","Bombus centralis","Hymenoptera",204,"Frasera speciosa",1,"Present"
"5471","Bombus centralis","Hymenoptera",204,"Frasera speciosa",1,"Present"
"5472","Bombus centralis","Hymenoptera",204,"Frasera speciosa",1,"Present"
"5476","Bombus centralis","Hymenoptera",204,"Frasera speciosa",1,"Present"
"5477","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5478","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5479","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5480","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5481","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5482","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5483","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5484","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5485","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5486","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5487","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"5488","Bombus centralis","Hymenoptera",204,"Rosa acicularis subsp. sayi",1,"Present"
"5489","Bombus centralis","Hymenoptera",204,"Rosa acicularis subsp. sayi",1,"Present"
"5490","Bombus centralis","Hymenoptera",204,"Rosa acicularis subsp. sayi",1,"Present"
"5491","Bombus centralis","Hymenoptera",204,"Rosa acicularis subsp. sayi",1,"Present"
"5492","Bombus centralis","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"5493","Bombus centralis","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"5494","Bombus centralis","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"5495","Bombus centralis","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"5496","Bombus centralis","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"5497","Bombus centralis","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"5498","Bombus centralis","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"5499","Bombus centralis","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"5500","Bombus centralis","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"5501","Bombus centralis","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"5502","Bombus centralis","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"5503","Bombus centralis","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"5504","Bombus centralis","Hymenoptera",208,"Asclepias speciosa",1,"Present"
"5505","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5506","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5507","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5508","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5509","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5510","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5511","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5512","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5513","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5514","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5515","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5516","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5517","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5518","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5519","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5520","Bombus centralis","Hymenoptera",216,"Chamaenerion angustifolium",1,"Present"
"5521","Bombus centralis","Hymenoptera",216,"Geranium caespitosum",1,"Present"
"5522","Bombus centralis","Hymenoptera",216,"Geranium caespitosum",1,"Present"
"5523","Bombus centralis","Hymenoptera",216,"Geranium caespitosum",1,"Present"
"5524","Bombus centralis","Hymenoptera",216,"Geranium caespitosum",1,"Present"
"5525","Bombus centralis","Hymenoptera",216,"Geranium caespitosum",1,"Present"
"5526","Bombus centralis","Hymenoptera",216,"Geranium caespitosum",1,"Present"
"5527","Bombus centralis","Hymenoptera",216,"Geranium caespitosum",1,"Present"
"5528","Bombus centralis","Hymenoptera",216,"Geranium caespitosum",1,"Present"
"5529","Bombus centralis","Hymenoptera",216,"Geranium caespitosum",1,"Present"
"5530","Bombus centralis","Hymenoptera",216,"Geranium caespitosum",1,"Present"
"5531","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5532","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5533","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5534","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5535","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5536","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5537","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5538","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5539","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5540","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5541","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5542","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5543","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5544","Bombus centralis","Hymenoptera",216,"Frasera speciosa",1,"Present"
"5545","Bombus centralis","Hymenoptera",216,"Allium cernuum",1,"Present"
"5546","Bombus centralis","Hymenoptera",216,"Allium cernuum",1,"Present"
"5547","Bombus centralis","Hymenoptera",217,"Frasera speciosa",1,"Present"
"5548","Bombus centralis","Hymenoptera",217,"Frasera speciosa",1,"Present"
"5549","Bombus centralis","Hymenoptera",217,"Frasera speciosa",1,"Present"
"5550","Bombus centralis","Hymenoptera",217,"Frasera speciosa",1,"Present"
"5551","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5552","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5553","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5554","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5555","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5556","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5557","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5558","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5559","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5560","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5561","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5562","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5563","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5564","Colletes paniscus","Hymenoptera",167,"Mertensia lanceolata",1,"Present"
"5566","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5567","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5568","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5569","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5570","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5571","Bombus centralis","Hymenoptera",217,"Carduus nutans",1,"Present"
"5572","Bombus centralis","Hymenoptera",217,"Carduus nutans",1,"Present"
"5573","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5574","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5575","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5576","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5577","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5578","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5579","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5580","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5581","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5582","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5583","Bombus centralis","Hymenoptera",217,"Frasera speciosa",1,"Present"
"5584","Bombus centralis","Hymenoptera",217,"Frasera speciosa",1,"Present"
"5585","Bombus centralis","Hymenoptera",217,"Frasera speciosa",1,"Present"
"5586","Bombus centralis","Hymenoptera",217,"Frasera speciosa",1,"Present"
"5587","Bombus centralis","Hymenoptera",217,"Frasera speciosa",1,"Present"
"5588","Bombus centralis","Hymenoptera",217,"Frasera speciosa",1,"Present"
"5589","Bombus centralis","Hymenoptera",217,"Frasera speciosa",1,"Present"
"5590","Bombus centralis","Hymenoptera",217,"Frasera speciosa",1,"Present"
"5591","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5592","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5593","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5594","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5595","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5596","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5597","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5598","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5599","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5600","Bombus centralis","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"5601","Bombus centralis","Hymenoptera",217,"Geranium richardsonii",1,"Present"
"5602","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5603","Bombus centralis","Hymenoptera",217,"Carduus nutans",1,"Present"
"5604","Bombus centralis","Hymenoptera",228,"Geranium caespitosum",1,"Present"
"5605","Bombus centralis","Hymenoptera",228,"Geranium caespitosum",1,"Present"
"5606","Bombus centralis","Hymenoptera",228,"Geranium caespitosum",1,"Present"
"5607","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5608","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5609","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5610","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5611","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5612","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5613","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5614","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5615","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5616","Colletes paniscus","Hymenoptera",150,"Mertensia lanceolata",1,"Present"
"5617","Colletes paniscus","Hymenoptera",150,"Mertensia lanceolata",1,"Present"
"5620","Megachile melanophaea","Hymenoptera",150,"Mertensia lanceolata",1,"Present"
"5626","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5631","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5632","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5633","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5634","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5635","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5636","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5637","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5638","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5639","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5640","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5641","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5642","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5643","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5644","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5645","Bombus centralis","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"5646","Bombus centralis","Hymenoptera",231,"Geranium caespitosum",1,"Present"
"5647","Bombus centralis","Hymenoptera",231,"Geranium caespitosum",1,"Present"
"5648","Bombus centralis","Hymenoptera",231,"Geranium caespitosum",1,"Present"
"5649","Bombus centralis","Hymenoptera",231,"Geranium caespitosum",1,"Present"
"5650","Bombus centralis","Hymenoptera",231,"Geranium caespitosum",1,"Present"
"5651","Bombus centralis","Hymenoptera",231,"Geranium caespitosum",1,"Present"
"5652","Bombus centralis","Hymenoptera",231,"Geranium caespitosum",1,"Present"
"5653","Bombus centralis","Hymenoptera",231,"Geranium caespitosum",1,"Present"
"5654","Bombus centralis","Hymenoptera",231,"Geranium caespitosum",1,"Present"
"5655","Bombus centralis","Hymenoptera",231,"Geranium caespitosum",1,"Present"
"5656","Bombus centralis","Hymenoptera",204,"Chamaenerion angustifolium",2,"Present"
"5657","Bombus centralis","Hymenoptera",226,"Geranium caespitosum",2,"Present"
"5658","Bombus centralis","Hymenoptera",200,"Rubus idaeus",1,"Present"
"5659","Bombus centralis","Hymenoptera",200,"Chamaenerion angustifolium",1,"Present"
"5660","Bombus centralis","Hymenoptera",180,"Rubus idaeus",1,"Present"
"5661","Bombus centralis","Hymenoptera",187,"Rubus deliciosus",1,"Present"
"5662","Bombus centralis","Hymenoptera",187,"Rubus deliciosus",1,"Present"
"5663","Bombus centralis","Hymenoptera",200,"Rubus idaeus",1,"Present"
"5664","Bombus centralis","Hymenoptera",200,"Erigeron flagellaris",1,"Present"
"5665","Bombus centralis","Hymenoptera",200,"Chamaenerion angustifolium",1,"Present"
"5666","Bombus centralis","Hymenoptera",200,"Rubus idaeus",1,"Present"
"5667","Bombus centralis","Hymenoptera",200,"Rubus idaeus",1,"Present"
"5668","Bombus centralis","Hymenoptera",200,"Rubus idaeus",1,"Present"
"5669","Bombus centralis","Hymenoptera",213,"Allium cernuum",1,"Present"
"5670","Bombus centralis","Hymenoptera",213,"Geranium caespitosum",1,"Present"
"5671","Bombus centralis","Hymenoptera",161,"Mertensia lanceolata",1,"Present"
"5672","Bombus centralis","Hymenoptera",203,"Allium cernuum",1,"Present"
"5673","Bombus centralis","Hymenoptera",203,"Senecio bigelovii var. hallii",1,"Present"
"5674","Bombus centralis","Hymenoptera",205,"Senecio bigelovii var. hallii",1,"Present"
"5675","Bombus centralis","Hymenoptera",155,"Mertensia lanceolata",1,"Present"
"5676","Bombus centralis","Hymenoptera",217,"Allium cernuum",1,"Present"
"5677","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5678","Bombus centralis","Hymenoptera",217,"Geranium caespitosum",1,"Present"
"5679","Bombus centralis","Hymenoptera",203,"Holodiscus dumosus",1,"Present"
"5680","Bombus centralis","Hymenoptera",217,"Senecio bigelovii var. hallii",1,"Present"
"5681","Bombus centralis","Hymenoptera",217,"Allium cernuum",1,"Present"
"5682","Bombus centralis","Hymenoptera",189,"Senecio bigelovii var. hallii",1,"Present"
"5683","Bombus centralis","Hymenoptera",190,"Sedum lanceolatum",1,"Present"
"5684","Bombus centralis","Hymenoptera",217,"Allium cernuum",1,"Present"
"5685","Bombus centralis","Hymenoptera",163,"Penstemon virens",1,"Present"
"5686","Bombus centralis","Hymenoptera",203,"Aquilegia coerulea",1,"Present"
"5687","Bombus centralis","Hymenoptera",177,"Rubus idaeus var. strigosus",1,"Present"
"5688","Bombus centralis","Hymenoptera",203,"Geranium caespitosum",1,"Present"
"5689","Bombus centralis","Hymenoptera",203,"Geranium caespitosum",1,"Present"
"5690","Bombus centralis","Hymenoptera",203,"Geranium caespitosum",1,"Present"
"5691","Bombus centralis","Hymenoptera",203,"Geranium caespitosum",1,"Present"
"5692","Bombus centralis","Hymenoptera",203,"Geranium caespitosum",1,"Present"
"5693","Bombus centralis","Hymenoptera",203,"Geranium caespitosum",1,"Present"
"5694","Bombus centralis","Hymenoptera",203,"Geranium caespitosum",1,"Present"
"5695","Bombus centralis","Hymenoptera",203,"Geranium caespitosum",1,"Present"
"5696","Bombus centralis","Hymenoptera",203,"Geranium caespitosum",1,"Present"
"5697","Bombus centralis","Hymenoptera",203,"Geranium caespitosum",1,"Present"
"5698","Bombus centralis","Hymenoptera",223,"Aconitum columbianum",1,"Present"
"5699","Bombus centralis","Hymenoptera",203,"Chamaenerion angustifolium",1,"Present"
"5700","Bombus centralis","Hymenoptera",203,"Chamaenerion angustifolium",1,"Present"
"5701","Bombus centralis","Hymenoptera",184,"Geranium caespitosum",1,"Present"
"5702","Bombus centralis","Hymenoptera",235,"Allium cernuum",1,"Present"
"5703","Bombus centralis","Hymenoptera",235,"Solidago multiradiata",1,"Present"
"5704","Bombus centralis","Hymenoptera",162,"Penstemon virens",1,"Present"
"5705","Bombus centralis","Hymenoptera",162,"Penstemon virens",1,"Present"
"5706","Bombus centralis","Hymenoptera",206,"Frasera speciosa",1,"Present"
